"Name"	"Score"
"S13S19.txt"	"S13S19.txt"	0.182028674157805
"S6S10.txt"	"S6S10.txt"	0.182028674157805
"S9S18.txt"	"S9S18.txt"	0.188066840636617
"S17S29.txt"	"S17S29.txt"	0.194182183165221
"S11S21.txt"	"S11S21.txt"	0.198380559540557
"S2S7.txt"	"S2S7.txt"	0.198380559540557
"S6S28.txt"	"S6S28.txt"	0.199608235387836
"S14S2.txt"	"S14S2.txt"	0.201019632799134
"S14S27.txt"	"S14S27.txt"	0.202654308468898
"S9S26.txt"	"S9S26.txt"	0.202654308468898
"S17S1.txt"	"S17S1.txt"	0.207004508603219
"S17S13.txt"	"S17S13.txt"	0.217000036589946
"S15S29.txt"	"S15S29.txt"	0.219266643981847
"S9S7.txt"	"S9S7.txt"	0.22212670264448
"S13S3.txt"	"S13S3.txt"	0.229940842352405
"S15S28.txt"	"S15S28.txt"	0.229940842352405
"S10S3.txt"	"S10S3.txt"	0.244691636404835
"S16S2.txt"	"S16S2.txt"	0.244691636404835
"S13S18.txt"	"S13S18.txt"	0.246295249282548
"S16S22.txt"	"S16S22.txt"	0.249780367435487
"S3S4.txt"	"S3S4.txt"	0.2520725635165
"S10S16.txt"	"S10S16.txt"	0.254956984313718
"S14S5.txt"	"S14S5.txt"	0.260222697146758
"S16S24.txt"	"S16S24.txt"	0.260222697146758
"S11S30.txt"	"S11S30.txt"	0.271026313460158
"S15S15.txt"	"S15S15.txt"	0.271026313460158
"S16S20.txt"	"S16S20.txt"	0.2765666997647
"S7S18.txt"	"S7S18.txt"	0.279372086806367
"S8S1.txt"	"S8S1.txt"	0.287930930927321
"S8S25.txt"	"S8S25.txt"	0.31182933062607
"S8S24.txt"	"S8S24.txt"	0.324384599561158
"S17S10.txt"	"S17S10.txt"	0.337613571092656
"S2S28.txt"	"S2S28.txt"	0.344005582590362
"S2S3.txt"	"S2S3.txt"	0.352083000997361
"S20.txt"	"S20.txt"	0.378902278361722
"S13S24.txt"	"S13S24.txt"	0.393662924207719
"S5S28.txt"	"S5S28.txt"	0.401221028764769
"S5S30.txt"	"S5S30.txt"	0.41518226967672
"S2S1.txt"	"S2S1.txt"	0.434442618877565
"S6S5.txt"	"S6S5.txt"	0.440850548906065
"S11S3.txt"	"S11S3.txt"	0.444280894054162
"S17S23.txt"	"S17S23.txt"	0.44915518926288
"S3S26.txt"	"S3S26.txt"	0.457589789745046
"S6.txt"	"S6.txt"	0.466155972292344
"S17S26.txt"	"S17S26.txt"	0.47485537397913
"S2S12.txt"	"S2S12.txt"	0.483689647108183
"S4S30.txt"	"S4S30.txt"	0.483689647108183
"S7S8.txt"	"S7S8.txt"	0.485032796859741
"S7S17.txt"	"S7S17.txt"	0.501769493611542
"S8S7.txt"	"S8S7.txt"	0.501769493611542
"S13S10.txt"	"S13S10.txt"	0.511018448582333
"S4S28.txt"	"S4S28.txt"	0.511018448582333
"S7S2.txt"	"S7S2.txt"	0.520409038378108
"S8S29.txt"	"S8S29.txt"	0.520409038378108
"S9S11.txt"	"S9S11.txt"	0.520409038378108
"S4S3.txt"	"S4S3.txt"	0.549447994428939
"S7S22.txt"	"S7S22.txt"	0.556648395075057
"S9.txt"	"S9.txt"	0.559422580610421
"S16S30.txt"	"S16S30.txt"	0.569547609868566
"S3S19.txt"	"S3S19.txt"	0.569547609868566
"S9S5.txt"	"S9S5.txt"	0.569547609868566
"S8S28.txt"	"S8S28.txt"	0.590310844128397
"S10S26.txt"	"S10S26.txt"	0.596848595995251
"S8S9.txt"	"S8S9.txt"	0.600843535730823
"S8S10.txt"	"S8S10.txt"	0.61158859871315
"S17.txt"	"S17.txt"	0.611976625724117
"S13S28.txt"	"S13S28.txt"	0.620936322703005
"S17S24.txt"	"S17S24.txt"	0.633559584617615
"S13S5.txt"	"S13S5.txt"	0.635631335692924
"S9S19.txt"	"S9S19.txt"	0.635631335692924
"S5S14.txt"	"S5S14.txt"	0.656184415651126
"S9S2.txt"	"S9S2.txt"	0.656184415651126
"S8S13.txt"	"S8S13.txt"	0.65625
"S2S8.txt"	"S2S8.txt"	0.658154753562872
"S11.txt"	"S11.txt"	0.671352214328762
"S7S20.txt"	"S7S20.txt"	0.690192128107512
"S13S15.txt"	"S13S15.txt"	0.698636613976025
"S3S1.txt"	"S3S1.txt"	0.703457784926248
"S7S5.txt"	"S7S5.txt"	0.703457784926248
"S7S26.txt"	"S7S26.txt"	0.736517605497121
"S17S28.txt"	"S17S28.txt"	0.740746243153462
"S10S27.txt"	"S10S27.txt"	0.750087869136247
"S3S24.txt"	"S3S24.txt"	0.753535800079451
"S11S22.txt"	"S11S22.txt"	0.766508847865838
"S15S26.txt"	"S15S26.txt"	0.766508847865838
"S16S16.txt"	"S16S16.txt"	0.766508847865838
"S8S8.txt"	"S8S8.txt"	0.766508847865838
"S5S20.txt"	"S5S20.txt"	0.776635595292734
"S9S24.txt"	"S9S24.txt"	0.777665469765201
"S4S9.txt"	"S4S9.txt"	0.806550026446231
"S9S29.txt"	"S9S29.txt"	0.817867455512693
"S11S26.txt"	"S11S26.txt"	0.820278218013557
"S9S1.txt"	"S9S1.txt"	0.820278218013557
"S4S17.txt"	"S4S17.txt"	0.834200581250422
